time,Cache:DOSBytes,Cache:adminBytes,Cache:cacheTotalBytes,Cache:dataAdminBytes,Cache:dataBytes,Cache:lockBytes,Cache:lruDirtySize,Cache:lruMixedSize,Cache:nBINDeltasFetchMiss,Cache:nBINsFetch,Cache:nBINsFetchMiss,Cache:nBINsFetchMissRatio,Cache:nBinDeltaBlindOps,Cache:nBytesEvictedCACHEMODE,Cache:nBytesEvictedCRITICAL,Cache:nBytesEvictedDAEMON,Cache:nBytesEvictedEVICTORTHREAD,Cache:nBytesEvictedMANUAL,Cache:nCachedBINDeltas,Cache:nCachedBINs,Cache:nCachedUpperINs,Cache:nDirtyNodesEvicted,Cache:nEvictionRuns,Cache:nFullBINsMiss,Cache:nINCompactKey,Cache:nINNoTarget,Cache:nINSparseTarget,Cache:nLNsEvicted,Cache:nLNsFetch,Cache:nLNsFetchMiss,Cache:nNodesEvicted,Cache:nNodesMovedToDirtyLRU,Cache:nNodesMutated,Cache:nNodesPutBack,Cache:nNodesSkipped,Cache:nNodesStripped,Cache:nNodesTargeted,Cache:nRootNodesEvicted,Cache:nSharedCacheEnvironments,Cache:nThreadUnavailable,Cache:nUpperINsFetch,Cache:nUpperINsFetchMiss,Cache:sharedCacheTotalBytes,Checkpoints:lastCheckpointEnd,Checkpoints:lastCheckpointId,Checkpoints:lastCheckpointInterval,Checkpoints:lastCheckpointStart,Checkpoints:nCheckpoints,Checkpoints:nDeltaINFlush,Checkpoints:nFullBINFlush,Checkpoints:nFullINFlush,Cleaning:activeLogSize,Cleaning:availableLogSize,Cleaning:maxUtilization,Cleaning:minUtilization,Cleaning:nBINDeltasCleaned,Cleaning:nBINDeltasDead,Cleaning:nBINDeltasMigrated,Cleaning:nBINDeltasObsolete,Cleaning:nCleanerDeletions,Cleaning:nCleanerDisksReads,Cleaning:nCleanerEntriesRead,Cleaning:nCleanerRuns,Cleaning:nClusterLNsProcessed,Cleaning:nINsCleaned,Cleaning:nINsDead,Cleaning:nINsMigrated,Cleaning:nINsObsolete,Cleaning:nLNQueueHits,Cleaning:nLNsCleaned,Cleaning:nLNsDead,Cleaning:nLNsExpired,Cleaning:nLNsLocked,Cleaning:nLNsMarked,Cleaning:nLNsMigrated,Cleaning:nLNsObsolete,Cleaning:nMarkLNsProcessed,Cleaning:nPendingLNsLocked,Cleaning:nPendingLNsProcessed,Cleaning:nRepeatIteratorReads,Cleaning:nRevisalRuns,Cleaning:nToBeCleanedLNsProcessed,Cleaning:nTwoPassRuns,Cleaning:pendingLNQueueSize,Cleaning:protectedLogSize,Cleaning:protectedLogSizeMap,Cleaning:reservedLogSize,Cleaning:totalLogSize,Environment:btreeRelatchesRequired,Environment:environmentCreationTime,Environment:nBinDeltaDelete,Environment:nBinDeltaGet,Environment:nBinDeltaInsert,Environment:nBinDeltaUpdate,I/O:bufferBytes,I/O:endOfLog,I/O:nBytesReadFromWriteQueue,I/O:nBytesWrittenFromWriteQueue,I/O:nCacheMiss,I/O:nFSyncMaxTime,I/O:nFSyncRequests,I/O:nFSyncTime,I/O:nFSyncs,I/O:nFileOpens,I/O:nGroupCommitRequests,I/O:nGroupCommitWaits,I/O:nGrpCommitTimeouts,I/O:nLogBuffers,I/O:nLogFSyncs,I/O:nLogIntervalExceeded,I/O:nLogMaxGroupCommitThreshold,I/O:nNoFreeBuffer,I/O:nNotResident,I/O:nOpenFiles,I/O:nRandomReadBytes,I/O:nRandomReads,I/O:nRandomWriteBytes,I/O:nRandomWrites,I/O:nReadsFromWriteQueue,I/O:nRepeatFaultReads,I/O:nSequentialReadBytes,I/O:nSequentialReads,I/O:nSequentialWriteBytes,I/O:nSequentialWrites,I/O:nTempBufferWrites,I/O:nWriteQueueOverflow,I/O:nWriteQueueOverflowFailures,I/O:nWritesFromWriteQueue,Jvm:G1 Old Generation.count,Jvm:G1 Old Generation.time,Jvm:G1 Young Generation.count,Jvm:G1 Young Generation.time,Jvm:heap,Jvm:loadAverage,Locks:nLatchAcquireNoWaitUnsuccessful,Locks:nLatchAcquiresNoWaitSuccessful,Locks:nLatchAcquiresNoWaiters,Locks:nLatchAcquiresSelfOwned,Locks:nLatchAcquiresWithContention,Locks:nLatchReleases,Locks:nRequests,Locks:nWaits,Node Compression:cursorsBins,Node Compression:dbClosedBins,Node Compression:inCompQueueSize,Node Compression:nonEmptyBins,Node Compression:processedBins,Node Compression:splitBins,OffHeap:offHeapAllocFailure,OffHeap:offHeapAllocOverflow,OffHeap:offHeapBINsLoaded,OffHeap:offHeapBINsStored,OffHeap:offHeapCachedBINDeltas,OffHeap:offHeapCachedBINs,OffHeap:offHeapCachedLNs,OffHeap:offHeapCriticalNodesTargeted,OffHeap:offHeapDirtyNodesEvicted,OffHeap:offHeapLNsEvicted,OffHeap:offHeapLNsLoaded,OffHeap:offHeapLNsStored,OffHeap:offHeapLruSize,OffHeap:offHeapNodesEvicted,OffHeap:offHeapNodesMutated,OffHeap:offHeapNodesSkipped,OffHeap:offHeapNodesStripped,OffHeap:offHeapNodesTargeted,OffHeap:offHeapThreadUnavailable,OffHeap:offHeapTotalBlocks,OffHeap:offHeapTotalBytes,Op:priDelete,Op:priDeleteFail,Op:priInsert,Op:priInsertFail,Op:priPosition,Op:priSearch,Op:priSearchFail,Op:priUpdate,Op:secDelete,Op:secInsert,Op:secPosition,Op:secSearch,Op:secSearchFail,Op:secUpdate
2022-10-19 08:52:20.284 UTC, ,125,3169893,1416,23816,224, ,5, , , , , , , , , , , ,5,5, , , ,2,2,6, , , , , , , , , , , , , , , , ,100424,62, ,99271, , , , ,100885,295942983680,7,7, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,100885, ,1666169239531, , , , ,3145728,100855, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,13320192,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2022-10-19 08:53:20.289 UTC, ,125,3169893,1416,23816,224, ,5, , , , , , , , , , , ,5,5, , , ,2,2,6, , , , , , , , , , , , , , , , ,100424,62, ,99271, , , , ,100885,295941439488,7,7, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,100885, ,1666169239531, , , , ,3145728,100855, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,14368768,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2022-10-19 08:54:20.306 UTC, ,125,3169893,1416,23816,224, ,5, , , , , , , , , , , ,5,5, , , ,2,2,6, , , , , , , , , , , , , , , , ,100424,62, ,99271, , , , ,100885,295937458176,7,7, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,100885, ,1666169239531, , , , ,3145728,100855, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,14368768,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2022-10-19 08:55:20.323 UTC, ,125,3169893,1416,23816,224, ,5, , , , , , , , , , , ,5,5, , , ,2,2,6, , , , , , , , , , , , , , , , ,100424,62, ,99271, , , , ,100885,295936352256,7,7, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,100885, ,1666169239531, , , , ,3145728,100855, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,14368768,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2022-10-19 08:56:20.333 UTC, ,125,3169893,1416,23816,224, ,5, , , , , , , , , , , ,5,5, , , ,2,2,6, , , , , , , , , , , , , , , , ,100424,62, ,99271, , , , ,100885,295933321216,7,7, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,100885, ,1666169239531, , , , ,3145728,100855, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,14368768,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2022-10-19 08:57:20.356 UTC, ,125,3169893,1416,23816,224, ,5, , , , , , , , , , , ,5,5, , , ,2,2,6, , , , , , , , , , , , , , , , ,100424,62, ,99271, , , , ,100885,295931109376,7,7, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,100885, ,1666169239531, , , , ,3145728,100855, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,15417344,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2022-10-19 08:58:20.370 UTC, ,125,3169893,1416,23816,224, ,5, , , , , , , , , , , ,5,5, , , ,2,2,6, , , , , , , , , , , , , , , , ,100424,62, ,99271, , , , ,100885,295940812800,7,7, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,100885, ,1666169239531, , , , ,3145728,100855, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,15417344,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2022-10-19 08:59:20.397 UTC, ,125,3169893,1416,23816,224, ,5, , , , , , , , , , , ,5,5, , , ,2,2,6, , , , , , , , , , , , , , , , ,100424,62, ,99271, , , , ,100885,295937794048,7,7, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,100885, ,1666169239531, , , , ,3145728,100855, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,15417344,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2022-10-19 09:00:20.409 UTC, ,125,3169893,1416,23816,224, ,5, , , , , , , , , , , ,5,5, , , ,2,2,6, , , , , , , , , , , , , , , , ,100424,62, ,99271, , , , ,100885,295941017600,7,7, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,100885, ,1666169239531, , , , ,3145728,100855, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,16465920,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2022-10-19 09:01:20.429 UTC, ,125,3169893,1416,23816,224, ,5, , , , , , , , , , , ,5,5, , , ,2,2,6, , , , , , , , , , , , , , , , ,100424,62, ,99271, , , , ,100885,295938686976,7,7, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,100885, ,1666169239531, , , , ,3145728,100855, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,16465920,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2022-10-19 09:02:20.446 UTC, ,125,3169893,1416,23816,224, ,5, , , , , , , , , , , ,5,5, , , ,2,2,6, , , , , , , , , , , , , , , , ,100424,62, ,99271, , , , ,100885,295936487424,7,7, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,100885, ,1666169239531, , , , ,3145728,100855, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,16465920,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2022-10-19 09:03:20.471 UTC, ,125,3169893,1416,23816,224, ,5, , , , , , , , , , , ,5,5, , , ,2,2,6, , , , , , , , , , , , , , , , ,100424,62, ,99271, , , , ,100885,295933358080,7,7, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,100885, ,1666169239531, , , , ,3145728,100855, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,16465920,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2022-10-19 09:04:20.492 UTC, ,125,3169893,1416,23816,224, ,5, , , , , , , , , , , ,5,5, , , ,2,2,6, , , , , , , , , , , , , , , , ,100424,62, ,99271, , , , ,100885,294858203136,7,7, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,100885, ,1666169239531, , , , ,3145728,100855, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,16465920,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2022-10-19 09:05:20.504 UTC, ,125,3169893,1416,23816,224, ,5, , , , , , , , , , , ,5,5, , , ,2,2,6, , , , , , , , , , , , , , , , ,100424,62, ,99271, , , , ,100885,294858506240,7,7, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,100885, ,1666169239531, , , , ,3145728,100855, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,16465920,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2022-10-19 09:06:20.520 UTC, ,125,3169893,1416,23816,224, ,5, , , , , , , , , , , ,5,5, , , ,2,2,6, , , , , , , , , , , , , , , , ,100424,62, ,99271, , , , ,100885,294858092544,7,7, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,100885, ,1666169239531, , , , ,3145728,100855, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,17514496,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2022-10-19 09:07:20.532 UTC, ,125,3169893,1416,23816,224, ,5, , , , , , , , , , , ,5,5, , , ,2,2,6, , , , , , , , , , , , , , , , ,100424,62, ,99271, , , , ,100885,294856159232,7,7, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,100885, ,1666169239531, , , , ,3145728,100855, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,17514496,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2022-10-19 09:08:20.546 UTC, ,125,3169893,1416,23816,224, ,5, , , , , , , , , , , ,5,5, , , ,2,2,6, , , , , , , , , , , , , , , , ,100424,62, ,99271, , , , ,100885,294856011776,7,7, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,100885, ,1666169239531, , , , ,3145728,100855, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,17514496,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2022-10-19 09:09:20.564 UTC, ,125,3169893,1416,23816,224, ,5, , , , , , , , , , , ,5,5, , , ,2,2,6, , , , , , , , , , , , , , , , ,100424,62, ,99271, , , , ,100885,294852894720,7,7, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,100885, ,1666169239531, , , , ,3145728,100855, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,18563072,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2022-10-19 09:10:20.583 UTC, ,125,3169893,1416,23816,224, ,5, , , , , , , , , , , ,5,5, , , ,2,2,6, , , , , , , , , , , , , , , , ,100424,62, ,99271, , , , ,100885,294851289088,7,7, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,100885, ,1666169239531, , , , ,3145728,100855, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,18563072,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2022-10-19 09:11:20.596 UTC, ,125,3169893,1416,23816,224, ,5, , , , , , , , , , , ,5,5, , , ,2,2,6, , , , , , , , , , , , , , , , ,100424,62, ,99271, , , , ,100885,294864285696,7,7, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,100885, ,1666169239531, , , , ,3145728,100855, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,18563072,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2022-10-19 09:12:20.614 UTC, ,125,3169893,1416,23816,224, ,5, , , , , , , , , , , ,5,5, , , ,2,2,6, , , , , , , , , , , , , , , , ,100424,62, ,99271, , , , ,100885,294860185600,7,7, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,100885, ,1666169239531, , , , ,3145728,100855, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,19611648,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2022-10-19 09:13:20.624 UTC, ,125,3169893,1416,23816,224, ,5, , , , , , , , , , , ,5,5, , , ,2,2,6, , , , , , , , , , , , , , , , ,100424,62, ,99271, , , , ,100885,294856925184,7,7, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,100885, ,1666169239531, , , , ,3145728,100855, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,19611648,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2022-10-19 09:14:20.631 UTC, ,125,3169893,1416,23816,224, ,5, , , , , , , , , , , ,5,5, , , ,2,2,6, , , , , , , , , , , , , , , , ,100424,62, ,99271, , , , ,100885,294856413184,7,7, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,100885, ,1666169239531, , , , ,3145728,100855, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,19611648,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2022-10-19 09:15:20.640 UTC, ,125,3169893,1416,23816,224, ,5, , , , , , , , , , , ,5,5, , , ,2,2,6, , , , , , , , , , , , , , , , ,100424,62, ,99271, , , , ,100885,294853910528,7,7, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,100885, ,1666169239531, , , , ,3145728,100855, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,20660224,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2022-10-19 09:16:20.652 UTC, ,125,3169893,1416,23816,224, ,5, , , , , , , , , , , ,5,5, , , ,2,2,6, , , , , , , , , , , , , , , , ,100424,62, ,99271, , , , ,100885,294852542464,7,7, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,100885, ,1666169239531, , , , ,3145728,100855, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,20660224,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2022-10-19 09:17:20.662 UTC, ,125,3169893,1416,23816,224, ,5, , , , , , , , , , , ,5,5, , , ,2,2,6, , , , , , , , , , , , , , , , ,100424,62, ,99271, , , , ,100885,294851354624,7,7, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,100885, ,1666169239531, , , , ,3145728,100855, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,20660224,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2022-10-19 09:18:20.676 UTC, ,125,3169893,1416,23816,224, ,5, , , , , , , , , , , ,5,5, , , ,2,2,6, , , , , , , , , , , , , , , , ,100424,62, ,99271, , , , ,100885,294848389120,7,7, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,100885, ,1666169239531, , , , ,3145728,100855, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,20660224,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2022-10-19 09:19:20.702 UTC, ,125,3169893,1416,23816,224, ,5, , , , , , , , , , , ,5,5, , , ,2,2,6, , , , , , , , , , , , , , , , ,100424,62, ,99271, , , , ,100885,294848028672,7,7, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,100885, ,1666169239531, , , , ,3145728,100855, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,20660224,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2022-10-19 09:20:20.711 UTC, ,125,3169893,1416,23816,224, ,5, , , , , , , , , , , ,5,5, , , ,2,2,6, , , , , , , , , , , , , , , , ,100424,62, ,99271, , , , ,100885,294849843200,7,7, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,100885, ,1666169239531, , , , ,3145728,100855, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,21708800,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2022-10-19 09:21:20.729 UTC, ,125,3169893,1416,23816,224, ,5, , , , , , , , , , , ,5,5, , , ,2,2,6, , , , , , , , , , , , , , , , ,100424,62, ,99271, , , , ,100885,294848090112,7,7, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,100885, ,1666169239531, , , , ,3145728,100855, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,21708800,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2022-10-19 09:22:20.737 UTC, ,125,3169893,1416,23816,224, ,5, , , , , , , , , , , ,5,5, , , ,2,2,6, , , , , , , , , , , , , , , , ,100424,62, ,99271, , , , ,100885,294844919808,7,7, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,100885, ,1666169239531, , , , ,3145728,100855, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,21708800,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2022-10-19 09:23:20.745 UTC, ,125,3169893,1416,23816,224, ,5, , , , , , , , , , , ,5,5, , , ,2,2,6, , , , , , , , , , , , , , , , ,100424,62, ,99271, , , , ,100885,294844809216,7,7, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,100885, ,1666169239531, , , , ,3145728,100855, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,21708800,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2022-10-19 09:24:20.764 UTC, ,125,3169893,1416,23816,224, ,5, , , , , , , , , , , ,5,5, , , ,2,2,6, , , , , , , , , , , , , , , , ,100424,62, ,99271, , , , ,100885,294854230016,7,7, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,100885, ,1666169239531, , , , ,3145728,100855, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,22757376,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2022-10-19 09:25:20.771 UTC, ,125,3169893,1416,23816,224, ,5, , , , , , , , , , , ,5,5, , , ,2,2,6, , , , , , , , , , , , , , , , ,100424,62, ,99271, , , , ,100885,294850646016,7,7, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,100885, ,1666169239531, , , , ,3145728,100855, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,22757376,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2022-10-19 09:26:20.778 UTC, ,125,3169893,1416,23816,224, ,5, , , , , , , , , , , ,5,5, , , ,2,2,6, , , , , , , , , , , , , , , , ,100424,62, ,99271, , , , ,100885,294848675840,7,7, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,100885, ,1666169239531, , , , ,3145728,100855, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,22757376,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2022-10-19 09:27:20.788 UTC, ,125,3169893,1416,23816,224, ,5, , , , , , , , , , , ,5,5, , , ,2,2,6, , , , , , , , , , , , , , , , ,100424,62, ,99271, , , , ,100885,294846734336,7,7, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,100885, ,1666169239531, , , , ,3145728,100855, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,22757376,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2022-10-19 09:28:20.799 UTC, ,125,3169893,1416,23816,224, ,5, , , , , , , , , , , ,5,5, , , ,2,2,6, , , , , , , , , , , , , , , , ,100424,62, ,99271, , , , ,100885,294845460480,7,7, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,100885, ,1666169239531, , , , ,3145728,100855, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,22757376,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2022-10-19 09:29:20.814 UTC, ,125,3169893,1416,23816,224, ,5, , , , , , , , , , , ,5,5, , , ,2,2,6, , , , , , , , , , , , , , , , ,100424,62, ,99271, , , , ,100885,294843166720,7,7, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,100885, ,1666169239531, , , , ,3145728,100855, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,23805952,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2022-10-19 09:30:20.833 UTC, ,125,3169893,1416,23816,224, ,5, , , , , , , , , , , ,5,5, , , ,2,2,6, , , , , , , , , , , , , , , , ,100424,62, ,99271, , , , ,100885,294841749504,7,7, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,100885, ,1666169239531, , , , ,3145728,100855, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,23805952,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2022-10-19 09:31:20.852 UTC, ,125,3169893,1416,23816,224, ,5, , , , , , , , , , , ,5,5, , , ,2,2,6, , , , , , , , , , , , , , , , ,100424,62, ,99271, , , , ,100885,294844006400,7,7, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,100885, ,1666169239531, , , , ,3145728,100855, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,24854528,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2022-10-19 09:32:20.868 UTC, ,125,3169893,1416,23816,224, ,5, , , , , , , , , , , ,5,5, , , ,2,2,6, , , , , , , , , , , , , , , , ,100424,62, ,99271, , , , ,100885,294842753024,7,7, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,100885, ,1666169239531, , , , ,3145728,100855, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,24854528,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2022-10-19 09:33:20.888 UTC, ,125,3169893,1416,23816,224, ,5, , , , , , , , , , , ,5,5, , , ,2,2,6, , , , , , , , , , , , , , , , ,100424,62, ,99271, , , , ,100885,294839873536,7,7, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,100885, ,1666169239531, , , , ,3145728,100855, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,24854528,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
